tghk691853144,25,4.6,2022-03-20,22:10:00,Urban ,Snacks
dzqf492245797,33,4.7,2022-02-16,17:50:00,Metropolitian ,Books
gfvu821953426,23,4.5,2022-02-13,17:15:00,Urban ,Cosmetics
jigc821561720,33,4.7,2022-04-02,21:25:00,Metropolitian ,Pet Supplies
cadw629582238,35,4.7,2022-03-24,20:55:00,Metropolitian ,Grocery
kuqa154317749,29,4.9,2022-03-13,18:55:00,Metropolitian ,Sports
sjyh275452159,27,4.7,2022-02-15,09:20:00,Urban ,Sports
xorr035264189,21,4.5,2022-03-16,22:55:00,Metropolitian ,Shoes
ylgm124666419,30,4.6,2022-03-30,18:25:00,Urban ,Jewelry
bdof057985886,21,4.6,2022-03-21,10:25:00,Urban ,Outdoors
ldvs354665330,37,4.6,2022-03-24,16:00:00,Urban ,Kitchen
nefb046256515,32,4.4,2022-03-15,19:35:00,Metropolitian ,Shoes
upma149888691,38,4.3,2022-03-01,18:30:00,Metropolitian ,Skincare
kdjq596288378,39,4.6,2022-03-20,23:00:00,Metropolitian ,Shoes
vaso457510429,35,4.0,2022-03-09,12:40:00,Metropolitian ,Outdoors
mnaq264232960,30,4.6,2022-03-13,20:40:00,Urban ,Toys
kxae102783915,38,4.7,2022-03-19,17:15:00,Metropolitian ,Clothing
jmge340007899,33,4.8,2022-04-03,23:40:00,Metropolitian ,Shoes
gbpy122398827,34,4.1,2022-02-17,23:35:00,Metropolitian ,Cosmetics
zzlg025601774,24,4.2,2022-03-12,19:00:00,Metropolitian ,Sports
jzuy312337346,34,4.7,2022-04-03,23:55:00,Metropolitian ,Jewelry
lpte841515119,31,4.0,2022-04-06,20:15:00,Metropolitian ,Pet Supplies
pblh006334675,24,4.1,2022-04-02,18:20:00,Metropolitian ,Kitchen
nxdy873702542,37,4.8,2022-03-03,15:35:00,Metropolitian ,Outdoors
oame455721383,22,4.6,2022-03-21,09:25:00,Metropolitian ,Cosmetics
gkhp273650946,24,4.6,2022-03-14,20:10:00,Metropolitian ,Skincare
nlrn836863820,37,4.6,2022-03-13,10:00:00,Metropolitian ,Skincare
lrdd900317462,35,4.6,2022-04-04,18:00:00,Metropolitian ,Sports
rnra504584957,25,4.6,2022-03-16,23:00:00,Metropolitian ,Pet Supplies
otvy110213052,36,4.5,2022-03-15,11:40:00,Metropolitian ,Pet Supplies
qobl773739705,21,4.5,2022-04-02,18:10:00,Metropolitian ,Toys
iqxo781195673,35,4.5,2022-03-25,23:10:00,Metropolitian ,Home
erba227075825,35,4.5,2022-03-26,21:20:00,Metropolitian ,Shoes
rykz798366470,37,4.2,2022-03-09,13:55:00,Metropolitian ,Electronics
emah913486097,21,4.7,2022-02-13,10:00:00,Metropolitian ,Cosmetics
wxqk011241738,23,4.9,2022-03-25,19:40:00,Metropolitian ,Outdoors
cuxp944897396,31,4.5,2022-04-01,09:35:00,Urban ,Snacks
yllt701836247,38,4.9,2022-03-29,17:40:00,Metropolitian ,Outdoors
mvpu277208594,30,4.5,2022-03-18,22:55:00,Metropolitian ,Pet Supplies
geic105612132,23,4.8,2022-03-18,17:40:00,Metropolitian ,Clothing
zmab402299632,33,4.5,2022-03-19,17:10:00,Urban ,Cosmetics
fiiw498926070,28,4.8,2022-03-10,21:35:00,Metropolitian ,Shoes
mjkv310475194,35,4.6,2022-03-31,23:40:00,Metropolitian ,Books
fuup457618795,22,4.4,2022-03-20,17:45:00,Metropolitian ,Apparel
csdg936549131,26,4.6,2022-03-18,19:50:00,Metropolitian ,Clothing
srpp894190050,36,4.7,2022-03-26,17:45:00,Metropolitian ,Clothing
uuyq692004289,27,4.8,2022-03-14,23:45:00,Metropolitian ,Toys
ifaw455095155,20,4.8,2022-03-18,22:15:00,Metropolitian ,Jewelry
jnmi885588299,35,4.3,2022-02-18,19:15:00,Urban ,Cosmetics
gbli180272943,27,4.8,2022-03-30,17:50:00,Metropolitian ,Kitchen
qxcl605352062,26,5.0,2022-03-15,17:35:00,Metropolitian ,Snacks
csxo580403185,26,4.6,2022-03-31,20:50:00,Metropolitian ,Pet Supplies
myyb210483800,26,4.8,2022-02-16,17:20:00,Metropolitian ,Grocery
ckow584739470,23,4.6,2022-04-04,19:00:00,Metropolitian ,Sports
atlw889300648,25,4.6,2022-03-05,08:10:00,Metropolitian ,Books
lctl892193125,35,3.8,2022-03-29,19:25:00,Metropolitian ,Outdoors
hdon133134619,36,4.7,2022-03-03,13:30:00,Urban ,Home
ifhk921844148,24,4.9,2022-02-12,20:45:00,Urban ,Apparel
awaw756384068,32,4.6,2022-04-04,22:10:00,Metropolitian ,Cosmetics
sqhx681171337,28,4.9,2022-03-20,19:20:00,Urban ,Outdoors
bmix149147356,32,4.1,2022-03-16,19:50:00,Metropolitian ,Home
vsri500454774,22,4.9,2022-03-20,00:00:00,Metropolitian ,Kitchen
bwgn732175776,30,5.0,2022-02-13,11:15:00,Metropolitian ,Outdoors
eyjf899103254,25,4.9,2022-03-02,23:50:00,Metropolitian ,Outdoors
wdii564144324,24,5.0,2022-03-09,22:40:00,Metropolitian ,Cosmetics
vehr627079862,30,4.7,2022-02-15,19:35:00,Metropolitian ,Cosmetics
jcru105486988,29,4.4,2022-02-15,19:45:00,Metropolitian ,Outdoors
ergl278236447,32,4.9,2022-02-12,19:20:00,Metropolitian ,Electronics
wppp448185068,33,4.6,2022-02-12,20:00:00,Metropolitian ,Clothing
ginp767478139,38,4.8,2022-04-02,22:20:00,Urban ,Kitchen
lgho898374824,22,4.7,2022-03-28,11:35:00,Metropolitian ,Toys
bixf169973084,36,4.9,2022-03-23,17:35:00,Metropolitian ,Electronics
lrlz646368404,21,4.6,2022-03-11,19:35:00,Metropolitian ,Pet Supplies
ocbg529160503,29,4.8,2022-03-29,19:30:00,Other,Sports
lqkb835679948,25,5.0,2022-03-09,09:40:00,Metropolitian ,Toys
cvgc921363778,22,4.8,2022-03-26,11:35:00,Metropolitian ,Jewelry
wplu864476249,38,4.1,2022-04-03,20:45:00,Metropolitian ,Home
tsir260233234,31,4.0,2022-03-10,19:50:00,Metropolitian ,Apparel
uilb870617970,30,5.0,2022-02-13,18:15:00,Metropolitian ,Kitchen
mpng774433811,37,5.0,2022-03-19,13:20:00,Metropolitian ,Books
ldxx648232776,36,4.5,2022-03-21,09:40:00,Urban ,Skincare
ligq612964184,26,4.9,2022-03-12,17:50:00,Metropolitian ,Skincare
stam268544516,31,4.7,2022-03-27,18:45:00,Metropolitian ,Toys
ehxs238150701,31,5.0,2022-03-25,22:55:00,Metropolitian ,Home
jgde569307907,36,4.8,2022-03-28,14:20:00,Metropolitian ,Kitchen
lpoj605109078,21,5.0,2022-03-08,22:55:00,Other,Toys
gwug991841752,34,4.8,2022-04-02,23:55:00,Metropolitian ,Toys
nfcw075365763,24,4.3,2022-03-06,19:15:00,Metropolitian ,Cosmetics
xvet373215009,38,3.6,2022-03-14,22:55:00,Metropolitian ,Toys
mtuj344981353,36,4.5,2022-03-12,23:45:00,Metropolitian ,Apparel
orsu954529422,24,4.9,2022-03-14,17:35:00,Metropolitian ,Pet Supplies
mhth982757294,28,4.7,2022-03-03,20:35:00,Metropolitian ,Shoes
mwnr966211292,23,4.7,2022-03-09,08:30:00,Metropolitian ,Toys
xfnc057096462,30,4.9,2022-04-05,09:30:00,Metropolitian ,Electronics
rhmx192549851,32,4.2,2022-02-15,21:20:00,Metropolitian ,Electronics
khcl871892317,32,4.4,2022-03-10,22:55:00,Metropolitian ,Clothing
bgzb478657903,34,4.1,2022-03-20,22:20:00,Metropolitian ,Toys
dwsy215214562,25,4.7,2022-03-05,22:30:00,Urban ,Jewelry
salo772664581,22,4.9,2022-03-04,23:20:00,Metropolitian ,Clothing
sedv786177418,38,4.1,2022-02-12,23:35:00,Metropolitian ,Electronics
iqbh856143897,24,4.8,2022-03-05,21:00:00,Metropolitian ,Electronics
jzxo251833710,31,4.9,2022-03-25,18:00:00,Urban ,Skincare
kjul457226529,24,5.0,2022-03-09,22:10:00,Other,Skincare
twgn474238428,32,4.6,2022-03-09,13:25:00,Metropolitian ,Clothing
nwfm757728752,39,4.7,2022-03-04,20:30:00,Metropolitian ,Grocery
qwqc377404233,22,4.7,2022-03-07,21:55:00,Metropolitian ,Pet Supplies
jfph023162182,30,4.7,2022-03-19,22:35:00,Metropolitian ,Apparel
mist293205458,20,4.8,2022-02-15,10:10:00,Urban ,Pet Supplies
agcz922462680,33,4.3,2022-03-19,08:20:00,Metropolitian ,Shoes
csuf015589323,20,4.2,2022-03-13,08:35:00,Metropolitian ,Jewelry
vsuv015918960,32,4.6,2022-03-30,12:00:00,Metropolitian ,Skincare
nlve074940948,28,4.7,2022-03-14,17:50:00,Metropolitian ,Home
dpoh148759286,26,5.0,2022-03-03,21:35:00,Metropolitian ,Sports
tlah379156697,23,4.6,2022-03-16,21:30:00,Urban ,Toys
wwfq360535704,33,4.9,2022-03-14,19:35:00,Urban ,Snacks
gpjj508150336,25,4.6,2022-02-13,20:15:00,Urban ,Jewelry
jtzf017134809,34,4.9,2022-03-15,12:00:00,Metropolitian ,Pet Supplies
amyw589998560,22,4.7,2022-02-12,22:00:00,Metropolitian ,Sports
xory176603299,26,4.7,2022-03-24,13:55:00,Metropolitian ,Electronics
lmyq524334587,32,5.0,2022-03-21,08:20:00,Metropolitian ,Shoes
jorj440560315,23,4.6,2022-03-08,18:10:00,Metropolitian ,Grocery
varh640480468,39,4.2,2022-03-20,20:50:00,Metropolitian ,Outdoors
kqqm652939322,25,4.5,2022-02-17,11:25:00,Metropolitian ,Cosmetics
mozj670710314,35,4.6,2022-03-06,19:50:00,Urban ,Toys
bzow998509352,35,4.8,2022-03-05,23:20:00,Metropolitian ,Pet Supplies
oewu134477320,20,4.4,2022-02-17,11:00:00,Metropolitian ,Jewelry
gqzs051098424,26,4.8,2022-03-02,21:45:00,Metropolitian ,Books
mbry978601064,28,4.0,2022-03-24,21:25:00,Metropolitian ,Outdoors
eaci293897732,22,4.6,2022-03-21,11:45:00,Metropolitian ,Skincare
rgdb163841127,24,4.7,2022-04-02,23:10:00,Urban ,Electronics
qmpt145946527,23,4.8,2022-03-28,10:25:00,Metropolitian ,Home
rywb902032740,37,3.1,2022-03-06,22:25:00,Metropolitian ,Jewelry
hcpr944440238,35,4.9,2022-03-02,23:10:00,Metropolitian ,Pet Supplies
elbo831922275,38,4.4,2022-03-18,18:40:00,Metropolitian ,Electronics
lkdh410173003,31,4.1,2022-03-14,21:55:00,Metropolitian ,Home
ditc248682024,33,4.9,2022-03-20,23:25:00,Metropolitian ,Jewelry
dioo430441730,22,4.7,2022-03-18,17:15:00,Metropolitian ,Home
tysn017774408,21,4.6,2022-03-28,20:50:00,Metropolitian ,Kitchen
mski712699426,38,4.4,2022-03-26,11:00:00,Urban ,Books
umza291289960,24,4.5,2022-03-08,17:35:00,Urban ,Clothing
jexj760835001,27,4.9,2022-03-25,21:35:00,Metropolitian ,Electronics
pswd290450557,28,4.6,2022-03-23,21:10:00,Metropolitian ,Skincare
aset874066253,36,4.7,2022-04-06,23:15:00,Metropolitian ,Outdoors
lnkg652409653,23,4.8,2022-03-28,23:35:00,Metropolitian ,Outdoors
dmgc331436098,28,4.8,2022-03-06,20:40:00,Metropolitian ,Home
khdy869383100,31,4.8,2022-03-03,23:30:00,Metropolitian ,Toys
pfcq831961427,35,4.8,2022-03-10,23:55:00,Metropolitian ,Skincare
jyoq910789842,38,4.7,2022-03-28,23:45:00,Metropolitian ,Home
ewpp375344054,39,4.9,2022-03-24,11:30:00,Metropolitian ,Books
ltoj997318534,20,4.6,2022-03-07,11:55:00,Urban ,Kitchen
wksz358860727,33,4.6,2022-03-20,23:00:00,Urban ,Pet Supplies
jclh827274073,21,4.7,2022-03-07,15:55:00,Metropolitian ,Pet Supplies
hvwn441638785,30,5.0,2022-04-01,22:50:00,Metropolitian ,Snacks
oqls079067890,33,4.8,2022-04-06,18:55:00,Metropolitian ,Cosmetics
ymls458818584,33,4.9,2022-04-04,19:15:00,Metropolitian ,Electronics
ahwm348254742,34,4.6,2022-03-11,12:55:00,Metropolitian ,Jewelry
uwnp793571010,22,4.7,2022-02-14,17:40:00,Urban ,Apparel
sout480572924,27,4.7,2022-03-21,14:50:00,Metropolitian ,Jewelry
jool553810214,21,4.9,2022-03-18,18:15:00,Metropolitian ,Shoes
kxxs780016603,23,4.6,2022-03-06,17:45:00,Metropolitian ,Sports
gbox156266821,33,4.8,2022-04-03,10:10:00,Metropolitian ,Electronics
cwfm659732337,25,4.6,2022-03-15,18:50:00,Metropolitian ,Sports
yhoh883688262,32,4.5,2022-04-02,17:35:00,Other,Clothing
fjcd751756934,23,4.7,2022-03-09,18:55:00,Metropolitian ,Apparel
egfn580044034,22,4.9,2022-03-29,17:45:00,Metropolitian ,Cosmetics
ufjc123699648,36,4.5,2022-03-24,20:30:00,Urban ,Pet Supplies
siem962349954,38,4.7,2022-03-11,11:15:00,Metropolitian ,Shoes
odot617176395,39,4.4,2022-03-18,22:30:00,Metropolitian ,Cosmetics
pjlj818402462,34,4.8,2022-03-19,16:45:00,Metropolitian ,Pet Supplies
yvht711054527,39,4.5,2022-03-16,22:10:00,Metropolitian ,Kitchen
hjxt739817218,39,4.9,2022-04-06,21:55:00,Metropolitian ,Toys
hqig816085431,32,4.3,2022-04-02,17:20:00,Metropolitian ,Skincare
ohdq105403092,34,4.6,2022-03-08,20:50:00,Metropolitian ,Skincare
zjpw654641825,36,4.4,2022-03-20,20:30:00,Metropolitian ,Outdoors
vxez285753859,22,4.8,2022-03-29,19:25:00,Urban ,Outdoors
bfbj833683709,31,5.0,2022-02-14,22:55:00,Metropolitian ,Shoes
knhd280468325,34,4.6,2022-03-14,21:00:00,Metropolitian ,Grocery
fcwx986408790,28,5.0,2022-03-10,17:55:00,Metropolitian ,Home
oskw151874381,28,4.2,2022-03-11,22:15:00,Metropolitian ,Pet Supplies
elis065040088,20,5.0,2022-02-17,10:25:00,Urban ,Books
acvf279949995,20,4.2,2022-04-06,19:35:00,Metropolitian ,Sports
furq335262813,27,4.1,2022-02-16,20:45:00,Urban ,Home
cpph344973735,37,4.5,2022-04-06,19:20:00,Metropolitian ,Toys
klxg163745734,30,4.7,2022-03-03,21:35:00,Metropolitian ,Home
puqj252436790,23,4.7,2022-04-03,18:55:00,Urban ,Pet Supplies
myzs246101036,34,4.2,2022-03-05,12:40:00,Metropolitian ,Cosmetics
prgs287389750,21,4.8,2022-03-12,22:25:00,Metropolitian ,Outdoors
jldo942185379,24,5.0,2022-03-03,09:20:00,Metropolitian ,Pet Supplies
tmoo940787990,24,4.7,2022-03-20,21:30:00,Metropolitian ,Toys
vewp169712825,36,5.0,2022-04-02,19:45:00,Metropolitian ,Cosmetics
bqig096793490,32,4.8,2022-02-15,19:55:00,Metropolitian ,Pet Supplies
hfse980660851,24,4.6,2022-03-09,09:40:00,Metropolitian ,Kitchen
wdzt193987852,39,4.6,2022-04-01,23:00:00,Metropolitian ,Snacks
wmus525499495,37,4.9,2022-03-17,08:40:00,Urban ,Jewelry
btku895780834,35,4.6,2022-02-13,17:40:00,Metropolitian ,Kitchen
gadi775237661,25,4.6,2022-03-29,18:10:00,Metropolitian ,Kitchen
zrls563828378,27,4.0,2022-03-19,09:00:00,Metropolitian ,Shoes
zukq057991752,31,4.6,2022-03-28,09:55:00,Metropolitian ,Clothing
knkd371033117,23,4.9,2022-04-06,19:40:00,Metropolitian ,Grocery
pbev573928401,30,4.5,2022-04-06,18:00:00,Metropolitian ,Cosmetics
nzno108728173,22,4.0,2022-03-31,21:40:00,Urban ,Snacks
sroj558743624,24,4.5,2022-02-13,23:10:00,Urban ,Grocery
peum692760631,30,4.8,2022-04-03,17:10:00,Metropolitian ,Apparel
duza174947053,31,4.6,2022-03-05,11:35:00,Urban ,Clothing
jhik099005127,31,4.9,2022-03-05,20:15:00,Metropolitian ,Books
daip363813833,32,4.6,2022-03-17,23:50:00,Metropolitian ,Home
bwzh996131808,29,4.2,2022-03-28,21:15:00,Metropolitian ,Shoes
jjbv380330673,26,4.8,2022-03-16,17:20:00,Other,Toys
pcdc655662634,28,4.9,2022-03-14,18:55:00,Metropolitian ,Apparel
ycvn223466949,31,4.8,2022-04-02,22:40:00,Metropolitian ,Sports
pspj091684266,29,5.0,2022-03-11,13:10:00,Urban ,Skincare
zgmj744878922,28,5.0,2022-02-15,21:00:00,Metropolitian ,Pet Supplies
bdyd285549311,29,4.6,2022-04-06,20:40:00,Metropolitian ,Cosmetics
pugi833751073,27,4.5,2022-02-16,18:35:00,Metropolitian ,Toys
wkcs787711746,28,4.7,2022-04-04,23:10:00,Metropolitian ,Outdoors
tjqc403622348,32,4.7,2022-03-01,08:15:00,Metropolitian ,Skincare
chbv093562000,21,4.7,2022-04-06,20:55:00,Metropolitian ,Outdoors
jevg031260370,24,4.8,2022-03-27,18:50:00,Metropolitian ,Jewelry
gwjw511903123,38,4.8,2022-03-26,08:25:00,Urban ,Cosmetics
ujnj963440388,28,4.6,2022-03-01,23:40:00,Urban ,Outdoors
neqg897607951,20,4.9,2022-04-05,10:50:00,Metropolitian ,Snacks
urhc002621535,25,4.3,2022-03-30,19:10:00,Metropolitian ,Skincare
ngvx059695443,38,4.6,2022-03-27,22:30:00,Metropolitian ,Clothing
kzsn474389952,30,4.1,2022-03-16,22:15:00,Urban ,Toys
jdva678631783,32,4.9,2022-04-03,22:20:00,Urban ,Clothing
wfpf398856265,37,4.5,2022-02-14,17:10:00,Metropolitian ,Sports
jxer595793091,28,4.7,2022-02-11,20:35:00,Metropolitian ,Cosmetics
rzbv408841134,31,4.9,2022-04-06,21:50:00,Metropolitian ,Pet Supplies
hssp978330143,20,4.4,2022-03-15,12:00:00,Metropolitian ,Kitchen
xjrt889365808,38,4.6,2022-02-12,22:50:00,Metropolitian ,Home
qqra913184917,22,4.8,2022-03-02,23:55:00,Urban ,Pet Supplies
eede583188057,36,4.4,2022-03-18,18:00:00,Metropolitian ,Shoes
hcaw009341574,27,4.5,2022-03-14,21:10:00,Metropolitian ,Snacks
bhyf364527855,36,5.0,2022-03-17,14:30:00,Urban ,Skincare
yllz580554690,38,4.8,2022-03-28,12:40:00,Metropolitian ,Home
psbp468770642,39,3.8,2022-03-23,20:20:00,Metropolitian ,Snacks
qgmq559488305,26,4.7,2022-02-13,09:45:00,Metropolitian ,Books
bkbb251385459,29,4.6,2022-03-26,22:00:00,Metropolitian ,Books
qxys417941155,24,4.9,2022-04-02,22:10:00,Metropolitian ,Outdoors
qnud249233846,21,4.9,2022-03-07,22:20:00,Metropolitian ,Outdoors
hsax847066360,22,4.6,2022-03-09,21:45:00,Metropolitian ,Shoes
ruwg070114873,22,4.5,2022-03-21,08:35:00,Metropolitian ,Outdoors
fqwo883736566,37,4.7,2022-03-01,09:45:00,Metropolitian ,Shoes
yvas806073879,20,4.5,2022-03-12,00:00:00,Metropolitian ,Toys
diyx055802815,23,4.9,2022-03-14,17:40:00,Metropolitian ,Sports
mtnk106594200,37,4.9,2022-04-04,20:15:00,Metropolitian ,Toys
ubpx125073203,29,4.0,2022-03-31,20:35:00,Metropolitian ,Books
ixwb563101568,24,4.9,2022-03-25,17:35:00,Metropolitian ,Cosmetics
pivq349511992,22,4.6,2022-03-11,16:20:00,Metropolitian ,Toys
jrth636419565,34,4.4,2022-03-14,19:50:00,Metropolitian ,Clothing
jrsl743627983,34,4.7,2022-02-17,08:20:00,Metropolitian ,Electronics
flyb810459091,21,4.4,2022-02-14,17:25:00,Metropolitian ,Cosmetics
ovzh019301254,22,4.9,2022-03-29,18:50:00,Urban ,Pet Supplies
ncly350182452,24,4.8,2022-02-11,20:20:00,Urban ,Grocery
ccxh091636259,33,4.8,2022-03-26,09:35:00,Metropolitian ,Outdoors
vfxz376910239,31,4.7,2022-03-19,18:45:00,Metropolitian ,Pet Supplies
nwfu024823642,39,4.9,2022-04-02,21:00:00,Urban ,Books
ywwu975181089,26,4.6,2022-03-13,17:10:00,Metropolitian ,Books
vdcd902454612,20,4.3,2022-03-27,20:35:00,Metropolitian ,Sports
wxsu863241046,35,3.5,2022-04-02,18:35:00,Metropolitian ,Books
fbjw641867610,35,4.2,2022-02-13,12:25:00,Metropolitian ,Home
ilkw617619686,38,4.7,2022-03-27,22:10:00,Urban ,Electronics
wqgs389644186,36,4.2,2022-03-10,21:00:00,Metropolitian ,Home
pxwo009144942,26,4.9,2022-03-23,19:45:00,Metropolitian ,Sports
ywze466486094,21,4.7,2022-02-14,20:55:00,Urban ,Grocery
wvjj721417123,22,4.3,2022-03-09,23:25:00,Metropolitian ,Shoes
hqcv193484592,27,4.4,2022-03-31,20:30:00,Metropolitian ,Outdoors
yxne386132805,24,5.0,2022-03-20,20:15:00,Metropolitian ,Kitchen
ubgu332810479,21,4.7,2022-04-01,16:55:00,Metropolitian ,Kitchen
kfww676370417,39,4.9,2022-02-12,19:20:00,Semi-Urban ,Electronics
tjxe168735053,30,4.7,2022-03-26,10:25:00,Urban ,Jewelry
pvmm816055638,38,4.8,2022-02-11,21:10:00,Metropolitian ,Grocery
dutq679720537,28,4.9,2022-04-05,08:25:00,Metropolitian ,Grocery
yupz231715678,30,4.9,2022-03-21,09:50:00,Metropolitian ,Toys
atse821686420,36,4.5,2022-04-05,19:55:00,Metropolitian ,Snacks
vdyu945502743,37,4.9,2022-04-06,23:30:00,Metropolitian ,Books
wuhw044222973,20,4.9,2022-03-01,17:15:00,Metropolitian ,Books
mply688461274,27,4.8,2022-04-03,20:25:00,Urban ,Pet Supplies
rhyi011798592,39,5.0,2022-03-08,18:35:00,Metropolitian ,Sports
yvio593523265,24,4.5,2022-03-29,22:50:00,Metropolitian ,Toys
pjmv718176109,39,4.6,2022-03-23,23:15:00,Metropolitian ,Pet Supplies
iqdi813722385,24,4.9,2022-03-16,21:10:00,Metropolitian ,Clothing
tqzg312811931,21,5.0,2022-03-30,17:55:00,Metropolitian ,Cosmetics
kbxs934261122,26,4.7,2022-03-19,08:50:00,Urban ,Kitchen
fjkw298296512,30,4.5,2022-03-12,20:30:00,Metropolitian ,Electronics
ivac488837020,38,4.8,2022-02-14,22:50:00,Urban ,Outdoors
uqqk681762024,21,4.7,2022-03-15,17:25:00,Urban ,Jewelry
unpp991778824,25,4.6,2022-04-06,17:10:00,Metropolitian ,Shoes
gaez638963060,39,4.8,2022-03-27,19:50:00,Metropolitian ,Snacks
gqce271536055,26,4.8,2022-02-16,21:50:00,Metropolitian ,Electronics
fwfn732301857,28,5.0,2022-04-05,18:50:00,Metropolitian ,Pet Supplies
laxo800342893,26,4.8,2022-03-10,20:00:00,Metropolitian ,Snacks
nkoh288709570,38,4.7,2022-04-01,09:55:00,Metropolitian ,Electronics
syjj481658586,23,4.6,2022-03-04,22:45:00,Urban ,Clothing
bvzs665384830,38,4.7,2022-03-25,18:15:00,Metropolitian ,Cosmetics
woap969798532,36,4.8,2022-03-27,21:25:00,Semi-Urban ,Snacks
bfny030954678,28,4.7,2022-03-28,11:15:00,Other,Cosmetics
wngw001933597,38,4.3,2022-03-28,12:35:00,Metropolitian ,Books
rjik372894762,39,4.9,2022-03-12,17:20:00,Metropolitian ,Apparel
ylby160157625,25,4.9,2022-03-21,22:00:00,Urban ,Jewelry
yrst080093325,39,4.9,2022-03-12,18:55:00,Metropolitian ,Cosmetics
rtuu733972645,30,4.8,2022-03-30,10:20:00,Metropolitian ,Skincare
kscr424686986,24,4.8,2022-03-17,14:55:00,Metropolitian ,Shoes
fwby193324468,27,4.5,2022-02-15,20:40:00,Metropolitian ,Home
wjbc595300167,23,4.8,2022-03-20,18:25:00,Metropolitian ,Clothing
bjqh963515046,26,4.5,2022-04-06,21:10:00,Metropolitian ,Sports
qril670304968,34,5.0,2022-03-11,08:45:00,Metropolitian ,Home
mgbd870318407,20,4.7,2022-04-05,23:20:00,Metropolitian ,Pet Supplies
zdic040789011,30,4.3,2022-03-15,09:40:00,Metropolitian ,Grocery
ptwr050069720,39,4.4,2022-04-01,17:40:00,Metropolitian ,Grocery
scsb201155963,38,4.7,2022-03-09,22:40:00,Metropolitian ,Toys
gkdo278877542,34,4.5,2022-03-30,19:45:00,Other,Home
yzeu982657292,35,4.8,2022-03-28,23:00:00,Metropolitian ,Apparel
rrod933772178,27,4.5,2022-04-03,00:00:00,Metropolitian ,Home
ndnr329693995,27,4.5,2022-03-15,23:00:00,Urban ,Books
twdi320094542,20,5.0,2022-03-15,21:10:00,Metropolitian ,Apparel
mien913314737,25,4.7,2022-03-07,17:10:00,Metropolitian ,Shoes
tnlw417451340,36,4.4,2022-03-29,19:20:00,Metropolitian ,Jewelry
yery465818315,20,4.8,2022-03-06,17:20:00,Metropolitian ,Clothing
tzra492939092,24,4.7,2022-03-25,20:25:00,Other,Snacks
bafy411454593,22,4.1,2022-03-11,12:40:00,Metropolitian ,Jewelry
fayn559990391,26,4.7,2022-03-01,09:45:00,Metropolitian ,Pet Supplies
hyvm528960498,38,4.7,2022-04-01,13:40:00,Metropolitian ,Skincare
xglq652373517,37,5.0,2022-02-13,13:40:00,Metropolitian ,Grocery
azip449964991,31,5.0,2022-03-03,13:35:00,Metropolitian ,Electronics
bfli905808441,25,4.9,2022-03-07,18:15:00,Metropolitian ,Kitchen
dijx239222824,23,4.4,2022-03-05,19:30:00,Metropolitian ,Home
bmwv968397951,32,4.9,2022-04-01,17:35:00,Metropolitian ,Shoes
nozr669774105,28,4.6,2022-03-02,19:15:00,Metropolitian ,Kitchen
zdao834795724,37,4.9,2022-03-24,10:10:00,Metropolitian ,Shoes
gadu006620855,39,4.2,2022-03-31,20:45:00,Metropolitian ,Kitchen
rvew408493880,31,4.9,2022-03-17,20:00:00,Urban ,Skincare
mqrk261322570,29,4.0,2022-03-19,21:00:00,Urban ,Sports
sery128818044,36,4.7,2022-03-17,17:25:00,Urban ,Snacks
clea768636923,31,4.2,2022-03-01,12:10:00,Metropolitian ,Pet Supplies
ljpq270273618,34,4.7,2022-03-14,21:50:00,Metropolitian ,Books
twih736119498,29,4.4,2022-03-15,12:45:00,Metropolitian ,Sports
cnwv923137842,20,4.8,2022-03-14,23:25:00,Metropolitian ,Electronics
vxjy380300028,25,4.5,2022-03-09,11:35:00,Urban ,Electronics
ducs397950185,29,4.7,2022-04-06,22:00:00,Urban ,Electronics
ngye937671610,32,4.4,2022-03-23,19:35:00,Metropolitian ,Skincare
okoj146518945,32,3.7,2022-03-04,20:00:00,Metropolitian ,Home
ihlb053890370,36,4.3,2022-03-03,22:25:00,Metropolitian ,Toys
sqpo222630639,21,4.8,2022-02-13,14:55:00,Metropolitian ,Home
mxcz072009654,32,5.0,2022-03-26,21:10:00,Urban ,Outdoors
cryp935421924,35,4.8,2022-03-19,14:10:00,Urban ,Clothing
fvhr645658593,22,4.6,2022-03-13,08:40:00,Urban ,Shoes
trky836370431,31,4.9,2022-03-05,11:45:00,Metropolitian ,Skincare
cnyu894505160,32,4.8,2022-04-05,10:35:00,Metropolitian ,Grocery
yzmu369530007,35,4.9,2022-03-09,23:35:00,Metropolitian ,Outdoors
rrff485114876,36,4.7,2022-03-26,23:30:00,Urban ,Electronics
epjt871243143,35,4.2,2022-03-25,17:20:00,Metropolitian ,Clothing
lmzz096437145,27,4.2,2022-03-27,19:30:00,Metropolitian ,Jewelry
mskm735286086,27,4.7,2022-03-27,19:35:00,Metropolitian ,Pet Supplies
xrjl146097857,29,4.9,2022-04-05,22:25:00,Metropolitian ,Outdoors
dojl605806455,32,4.0,2022-03-07,18:30:00,Metropolitian ,Apparel
psuy317268936,27,4.5,2022-03-07,09:15:00,Metropolitian ,Grocery
cxnl465359102,30,4.4,2022-04-04,21:45:00,Metropolitian ,Cosmetics
ovvm633494396,34,4.6,2022-03-13,23:10:00,Urban ,Snacks
