63840,406-1625125-0601152,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3869-DR-XL,Western Dress,XL,B09RK65QV5,1,INR,721.0
63841,406-1625125-0601152,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,MEN5003-KR-XXL,kurta,XXL,B08YYTBPPP,1,INR,633.0
63842,406-1625125-0601152,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,MEN5029-KR-XXL,kurta,XXL,B08YZ1YKB4,1,INR,625.0
63843,406-1625125-0601152,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,MEN5028-KR-XXL,kurta,XXL,B08YZ2M4SQ,1,INR,709.0
63844,406-1625125-0601152,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,MEN5027-KR-XXL,kurta,XXL,B08YYSLLKG,1,INR,625.0
63846,171-4142495-2134755,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET402-KR-NP-M,Set,M,B09VC5F9KB,1,INR,988.0
63848,405-2212235-1661950,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0157-DR-M,Western Dress,M,B0983292DV,1,INR,690.0
63849,408-0494677-1572343,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3724-KR-XL,kurta,XL,B097ZZZ37J,1,INR,499.0
63851,403-6510861-9177954,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE1906-KR-031-XXXL,kurta,3XL,B07H6HKBLD,1,INR,382.0
63854,408-8157133-5117168,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3487-KR-XXXL,kurta,3XL,B08RP2HWM6,1,INR,345.0
63857,171-7498468-7468369,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3449-KR-XXXL,kurta,3XL,B08CBC2J5H,1,INR,301.0
63858,402-9682822-5284351,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3619-KR-XL,kurta,XL,B091Q8YDPP,1,INR,301.0
63862,171-0924772-9064305,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0230-SKD-M,Set,M,B08XNJG8B1,1,INR,1349.0
63865,408-2907138-0977160,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0285-SKD-L,Set,L,B08QGHTFWF,1,INR,1523.0
63866,408-6237346-5571531,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3800-KR-S,Western Dress,S,B09SDXB141,1,INR,771.0
63867,405-1311777-3617157,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET357-KR-NP-M,Set,M,B09Y3MWCDM,1,INR,771.0
63869,408-4485050-3563529,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0283-SET-M,Set,M,B08QGLPKNK,1,INR,1072.0
63871,406-5089183-3144350,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0204-TP-XXL,Top,XXL,B0965K1TM6,1,INR,749.0
63872,402-0874202-6827534,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,MEN5015-KR-XXL,kurta,XXL,B08YYSXVCG,1,INR,665.0
63877,406-3662371-9244341,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0024-KR-XXL,kurta,XXL,B09VZDCTF4,1,INR,321.0
63892,171-6476323-9601144,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3642-TP-XS,Top,XS,B09438BQYF,1,INR,321.0
63896,407-9679913-7617925,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET383-KR-NP-L,Set,L,B09K3PDMBM,1,INR,599.0
63897,406-4918416-0805926,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3881-DR-L,Western Dress,L,B09VC3WSC9,1,INR,825.0
63903,403-7019151-8420301,05-19-22,Shipped - Returned to Seller,Merchant,Amazon.in,JNE3697-KR-L,kurta,L,B09811Y7WM,1,INR,517.0
63904,171-1505543-0222732,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0354-KR-S,kurta,S,B09811THSB,1,INR,635.0
63915,402-6122354-7146732,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET402-KR-NP-XS,Set,XS,B09VC5W6KP,1,INR,988.0
63916,407-8659957-1076311,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET408-KR-NP-XXXL,Set,3XL,B09RKF7PZB,1,INR,499.0
63917,408-5466453-5833920,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET323-KR-NP-M,Set,M,B09NDK8FFH,1,INR,999.0
63918,402-2125071-8122727,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0112-TP-XS,Top,XS,B08V1878K6,1,INR,349.0
63926,404-5977885-3718715,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3865-TP-XXL,Top,XXL,B09TZTZ58D,1,INR,513.0
63928,403-0319813-6359566,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3030-KR-XXL,kurta,XXL,B07JL3S25P,1,INR,736.0
63939,404-0630847-6191507,05-19-22,Shipped - Returned to Seller,Merchant,Amazon.in,SET347-KR-NP-XL,Set,XL,B09RKFRBJB,1,INR,852.0
63940,171-9787265-4809960,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3721-KR-XL,kurta,XL,B099FDMD6T,1,INR,301.0
63941,403-6138025-2236338,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0154-DR-S,Western Dress,S,B08TZYKRF2,1,INR,377.0
63942,402-4874669-3825161,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3861-DR-XL,Western Dress,XL,B09SDZ14KR,1,INR,791.0
63943,402-4874669-3825161,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0401-DR-XL,Western Dress,XL,B09SDZW3GY,1,INR,885.0
63944,404-7599490-4572320,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0285-SKD-L,Set,L,B08QGHTFWF,1,INR,1523.0
63946,405-8667317-1053167,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET396-KR-PP-XL,Set,XL,B09TH6YPPJ,1,INR,988.0
63947,405-3704654-5341155,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3793-KR-XS,kurta,XS,B09NQ8JWYL,1,INR,355.0
63952,408-0266261-4162706,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0094-KR-M,kurta,M,B089G1FCC7,1,INR,603.0
63953,403-6864233-6875546,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,NW012-TP-PJ-XXXL,Set,3XL,B0922TJXMK,1,INR,537.0
63954,403-6864233-6875546,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,NW009-ST-CP-XXXL,Set,3XL,B0922T2H82,1,INR,560.0
63957,406-5979164-6376301,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,NW034-TP-PJ-XXL,Set,XXL,B09M768N86,1,INR,613.0
63958,404-5193371-1514713,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3869-DR-XXXL,Western Dress,3XL,B09RK757KM,1,INR,721.0
63959,404-5193371-1514713,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0157-DR-XXXL,Western Dress,3XL,B0982ZYH1C,1,INR,690.0
63960,404-5193371-1514713,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3798-KR-A-XXL,Western Dress,XXL,B09TH3GYN7,1,INR,771.0
63962,403-0658963-7397145,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,BL110-L,Blouse,L,B0928XH9S9,1,INR,333.0
63965,402-9212263-8982756,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3384-KR-L,kurta,L,B084KLHMJF,1,INR,301.0
63969,406-9703194-4316345,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0117-TP-M,Top,M,B08N4TGTRV,1,INR,545.0
63971,404-4004713-6668350,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,BTM043-PP-XXL,Bottom,XXL,B08L3TP5J8,1,INR,379.0
63975,408-2420631-1609935,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0236-SKD-XXL,Set,XXL,B08ZYQ716N,1,INR,949.0
63979,403-2877359-0976366,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3560-KR-L,kurta,L,B08PCW5HD7,1,INR,544.0
63981,407-4942350-9269961,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3865-TP-XXXL,Top,3XL,B09TZSJVFX,1,INR,513.0
63982,407-5963085-9534747,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET248-KR-NP-L,Set,L,B0983F5NB3,1,INR,612.0
63990,171-4848700-2652338,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET278-KR-NP-XXXL,Set,3XL,B0983FS8GB,1,INR,1523.0
63997,405-9175955-9031515,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0006-SET-L,Ethnic Dress,L,B0894YJNT9,1,INR,899.0
63998,171-9420000-3901949,05-19-22,Shipped - Returning to Seller,Merchant,Amazon.in,J0117-TP-XL,Top,XL,B08N4H7B3Y,1,INR,545.0
63999,171-6208511-0117942,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3645-TP-N-XL,Top,XL,B08ZHQ7W7T,1,INR,493.0
64003,402-3537909-0546746,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3468-KR-M,kurta,M,B08RP3LHNB,1,INR,399.0
64004,407-6667233-6881108,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0341-DR-XXL,Western Dress,XXL,B099NR3NXY,1,INR,885.0
64005,408-1219899-9259506,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0295-DR-S,Western Dress,S,B099NRKGV5,1,INR,859.0
64009,171-9794104-4013958,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET058-KR-NP-L,Set,L,B07R487XRD,1,INR,847.0
64017,408-6155916-3594752,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3904-DR-S,Western Dress,S,B09Y282Q7Y,1,INR,599.0
64019,403-4838620-6365121,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET044-KR-NP-L,Set,L,B07Q2P453R,1,INR,612.0
64021,402-3394555-5273157,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,1,INR,771.0
64024,404-9363543-1409114,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0416-DR-L,Western Dress,L,B09TY1Y3WZ,1,INR,825.0
64026,402-7540202-4601108,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3776-KR-S,kurta,S,B09K3RBN7T,1,INR,301.0
64027,406-7894775-6045165,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0153-DR-XL,Western Dress,XL,B08N4PKZV6,1,INR,443.0
64030,404-2734516-5983515,05-19-22,Shipped - Returned to Seller,Merchant,Amazon.in,JNE3749-KR-XL,kurta,XL,B09K3WVV5F,1,INR,469.0
64031,171-5234498-7448364,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET396-KR-PP-XXL,Set,XXL,B09TH8K7WF,1,INR,988.0
64032,406-0622444-1014754,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3619-KR-L,kurta,L,B091Q8GQLG,1,INR,301.0
64033,406-6516782-6064356,05-19-22,Shipped - Returned to Seller,Merchant,Amazon.in,J0280-SKD-S,Set,S,B08QGM7FCC,1,INR,1556.0
64034,408-3991959-5309900,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3648-TP-N-M,Top,M,B08ZH9GDTY,1,INR,518.0
64037,406-2530680-1329158,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET058-KR-NP-L,Set,L,B07R487XRD,1,INR,847.0
64038,405-7137773-0848309,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0164-DR-XXL,Ethnic Dress,XXL,B08QGNJVKR,1,INR,373.0
64039,404-6429225-5489919,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3739-KR-S,kurta,S,B099NP7JBN,1,INR,459.0
64040,406-4447217-2529122,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3453-KR-L,kurta,L,B085J2CTB1,1,INR,497.0
64043,408-2509938-3461944,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3376-KR-XS,kurta,XS,B082W82DQY,1,INR,432.0
64045,403-5928451-2637932,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET144-KR-NP-XXL,Set,XXL,B0822SW3QS,1,INR,788.0
64048,171-8851844-3902735,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0281-SKD-XL,Set,XL,B08QGMYV8L,1,INR,1477.0
64050,408-8725942-3009119,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0117-TP-XXXL,Top,3XL,B08N498WCX,1,INR,545.0
64051,407-2892258-7656338,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3735-KR-XXXL,kurta,3XL,B09LV1Q3DT,1,INR,386.0
64053,405-8507899-9543514,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0376-SKD-L,Set,L,B09QJ4PXZ3,1,INR,1063.0
64056,406-7731323-9550709,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET145-KR-NP-XL,Set,XL,B0822V3DMF,1,INR,788.0
64061,408-5779285-2629922,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET257-KR-PP-XXXL,Set,3XL,B0983DNQ5R,1,INR,568.0
64062,402-4454219-8797129,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,1,INR,771.0
64063,404-1660433-2257101,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0041-SET-XS,Set,XS,B089G2JV7X,1,INR,631.0
64065,408-2395367-1284353,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3487-KR-M,kurta,M,B08RP2Y81T,1,INR,345.0
64070,407-4079006-8325104,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0343-DR-XXXL,Western Dress,3XL,B098314S8L,1,INR,885.0
64071,407-1159297-5929942,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,NW024-TP-PJ-XL,Set,XL,B099NRSBJJ,1,INR,560.0
64075,405-2378690-8175522,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET293-KR-NP-M,Set,M,B09K3LJWBB,1,INR,736.0
64076,407-9580319-5590706,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3887-KR-M,kurta,M,B09TZX82WT,1,INR,526.0
64082,404-8788343-3086713,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3458-KR-XL,kurta,XL,B08HK4VS4M,1,INR,380.0
64083,408-4675890-8421131,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3773-KR-XXL,kurta,XXL,B09K3ZC16X,1,INR,301.0
64085,403-6427631-3099532,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3620-KR-XL,kurta,XL,B091Q97FJ7,1,INR,325.0
64086,403-6427631-3099532,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3468-KR-XL,kurta,XL,B08RP67NGB,1,INR,399.0
64087,403-0786798-8593114,05-19-22,Shipped - Returned to Seller,Merchant,Amazon.in,JNE3798-KR-XXL,Western Dress,XXL,B09SDZF54G,1,INR,771.0
64091,171-1211185-6964322,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3721-KR-XXL,kurta,XXL,B099FCT65D,1,INR,301.0
64092,408-4132104-2870719,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3749-KR-XL,kurta,XL,B09K3WVV5F,1,INR,469.0
64093,402-7980730-4489159,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3869-DR-XL,Western Dress,XL,B09RK65QV5,1,INR,721.0
64094,171-0998527-8869149,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3856-KR-XXL,kurta,XXL,B09QJ3Q3CT,1,INR,666.0
64100,408-6057307-1622744,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0003-SET-L,Set,L,B0894Y4PNG,1,INR,696.0
64101,403-2602281-0713939,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3398-KR-S,kurta,S,B082W7JNJN,1,INR,318.0
64104,405-8184434-5406764,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET220-KR-PP-XXXL,Set,3XL,B08MXFM318,1,INR,1199.0
64106,403-9226799-0258732,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,BL110-XXL,Blouse,XXL,B0928YYHRK,1,INR,333.0
64111,407-1016203-5238753,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3526-KR-XL,kurta,XL,B0899ZJTHW,1,INR,301.0
64115,404-1846673-3148308,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0167-KR-L,kurta,L,B08QGLBQGM,1,INR,315.0
64117,403-8136833-1854710,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET347-KR-NP-XL,Set,XL,B09RKFRBJB,1,INR,852.0
64119,408-4330675-7605932,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0349-SET-M,Set,M,B099NWNGVK,1,INR,0.0
64120,405-7619089-2151514,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3801-KR-XXXL,kurta,3XL,B09SDYSR1F,1,INR,771.0
64121,403-2581408-0053934,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3721-KR-XL,kurta,XL,B099FDMD6T,1,INR,301.0
64122,403-0222366-5703571,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0122-TP-XXL,Top,XXL,B08MYMMCXF,1,INR,330.0
64123,402-1144861-4890725,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3721-KR-XXL,kurta,XXL,B099FCT65D,1,INR,301.0
64126,406-8139088-3977908,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,1,INR,771.0
64128,407-5649054-5749102,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3861-DR-XXL,Western Dress,XXL,B09SDY9GXB,1,INR,791.0
64136,402-2139162-6094705,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0119-TP-XXXL,Top,3XL,B08RYPRVPV,1,INR,574.0
64137,403-3622643-4610768,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0401-DR-L,Western Dress,L,B09SDXN14H,1,INR,885.0
64138,408-5639317-0906732,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE2049-KR-351-M,kurta,M,B076HJC99H,1,INR,441.0
64143,403-0427035-8546766,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3881-DR-L,Western Dress,L,B09VC3WSC9,1,INR,825.0
64150,403-1756787-3975548,05-19-22,Shipped - Returned to Seller,Merchant,Amazon.in,SET257-KR-PP-L,Set,L,B0983DJRFK,1,INR,568.0
64151,406-0459196-3041969,05-19-22,Shipped - Returned to Seller,Merchant,Amazon.in,BTM038-PP-S,Bottom,S,B08KRXD9ZS,1,INR,379.0
64156,402-9002007-5694706,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET288-KR-NP-XL,Set,XL,B09M6S4DML,1,INR,685.0
64158,403-9631910-7613930,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,PJNE3252-KR-N-6XL,kurta,6XL,B09LD24932,1,INR,925.0
64159,171-1491987-2051515,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3721-KR-XXL,kurta,XXL,B099FCT65D,1,INR,301.0
64161,403-6896183-2727524,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET397-KR-NP-XL,Set,XL,B09RKDB8SB,1,INR,999.0
64163,408-5810620-9987558,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0416-DR-L,Western Dress,L,B09TY1Y3WZ,1,INR,825.0
64164,408-2086359-8803562,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3797-KR-S,Western Dress,S,B09SDYQ3WG,1,INR,0.0
64165,403-5038934-9926714,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0401-DR-M,Western Dress,M,B09SDYHHH9,1,INR,885.0
64168,407-1623802-7113911,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET324-KR-NP-S,Set,S,B09NQ4CZ65,1,INR,635.0
64171,404-6082073-7216327,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0111-TP-XL,Top,XL,B092CZVBCR,1,INR,423.0
64173,402-1090294-6639556,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,1,INR,771.0
64175,402-4482660-5353900,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET324-KR-NP-M,Set,M,B09NQ4NM75,1,INR,635.0
64176,402-4482660-5353900,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3797-KR-A-M,Western Dress,M,B09TH73PT5,1,INR,771.0
64184,405-8673266-8625134,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET396-KR-PP-M,Set,M,B09TH6DNNN,1,INR,988.0
64185,405-8673266-8625134,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0003-SET-M,Set,M,B0894XH3LN,1,INR,696.0
64191,406-4983051-8313138,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3706-DR-M,Western Dress,M,B098312LYF,1,INR,443.0
64192,408-6600234-3465138,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0355-KR-S,kurta,S,B09811KTCN,1,INR,0.0
64195,405-4737026-0428325,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET389-KR-NP-L,Set,L,B09KXTJKKG,1,INR,648.0
64198,405-5611759-3173928,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET268-KR-NP-L,Set,L,B08XQ8MCKP,1,INR,788.0
64199,405-5611759-3173928,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET197-KR-NP-L,Set,L,B08B3YPD63,1,INR,759.0
64200,405-5611759-3173928,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET058-KR-NP-L,Set,L,B07R487XRD,1,INR,847.0
64201,405-5611759-3173928,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3373-KR-L,kurta,L,B082W7GVH7,1,INR,382.0
64202,405-5611759-3173928,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET264-KR-NP-L,Set,L,B08YNFKKGY,1,INR,824.0
64206,407-3513706-6135560,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3645-TP-N-S,Top,S,B08ZHN6H5T,1,INR,493.0
64208,404-9963574-3263541,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0157-DR-M,Western Dress,M,B0983292DV,1,INR,690.0
64209,171-6850945-5227539,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3801-KR-XXXL,kurta,3XL,B09SDYSR1F,1,INR,771.0
64212,171-1668739-5080306,05-19-22,Shipped - Returned to Seller,Merchant,Amazon.in,JNE3865-TP-S,Top,S,B09TZRLNW1,1,INR,513.0
64214,408-5314151-1725914,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET230-KR-PP-L,Set,L,B08MXSM5QM,1,INR,832.0
64215,408-9532094-6997902,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3881-DR-L,Western Dress,L,B09VC3WSC9,1,INR,825.0
64220,406-5269979-7933937,05-19-22,Shipped - Returned to Seller,Merchant,Amazon.in,MEN5009-KR-XL,kurta,XL,B08YYTCPYX,1,INR,709.0
64224,404-2609191-0677923,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE2153-KR-278-A-XXL,kurta,XXL,B0794XBGCZ,1,INR,443.0
64230,406-8520052-1665907,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3869-DR-M,Western Dress,M,B09RK7Q644,1,INR,721.0
64239,405-5263292-0128325,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,BTM038-PP-S,Bottom,S,B08KRXD9ZS,1,INR,379.0
64241,408-8537043-5421167,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0108-SKD-XL,Set,XL,B08V1JND9P,1,INR,0.0
64244,171-3114494-4966725,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0003-SET-XXL,Set,XXL,B0894XKVH3,1,INR,696.0
64245,405-2223002-0786704,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE2113-KR-381-XXL,kurta,XXL,B0793RM1S9,1,INR,542.0
64247,408-7916754-2253118,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3905-DR-L,Western Dress,L,B09YYQV9JG,1,INR,625.0
64252,405-4609464-5057938,05-19-22,Shipped - Returned to Seller,Merchant,Amazon.in,J0005-DR-L,Western Dress,L,B08B3Y3VHQ,1,INR,899.0
64253,171-1768754-4932363,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0150-KR-S,kurta,S,B08N19XG53,1,INR,399.0
64256,402-1744948-4192318,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0335-DR-XXL,Western Dress,XXL,B0982ZS9FG,1,INR,989.0
64257,408-7077163-4646737,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0236-SKD-XXL,Set,XXL,B08ZYQ716N,1,INR,949.0
64258,171-0702124-5389908,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3796-KR-L,kurta,L,B09K3W31J3,1,INR,345.0
64262,404-7565775-2220362,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,J0285-SKD-S,Set,S,B08QGJ32WW,1,INR,1523.0
64266,402-9196147-0416313,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET197-KR-NP-XXL,Set,XXL,B08B3YH18X,1,INR,759.0
64268,402-9053641-3233142,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,SET270-KR-PP-XXL,Set,XXL,B094FR5S1D,1,INR,568.0
64271,404-4235082-7556306,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3652-TP-N-XXL,Top,XXL,B08ZHHR63S,1,INR,338.0
64276,407-7820553-2533110,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,JNE3865-TP-L,Top,L,B09TZSN6PK,1,INR,513.0
64281,406-1477562-6417150,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,PJNE3252-KR-N-5XL,kurta,5XL,B09LD52HML,1,INR,925.0
